date,plant_id,sku_id,sales_units,net_sales_mxn,promo_flag,price_mxn
2025-07-22,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1868,47940.33,0,25.66
2025-07-23,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2130,54664.29,1,25.66
2025-07-24,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1965,50429.73,0,25.66
2025-07-25,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1457,37392.43,0,25.66
2025-07-26,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1816,46605.8,1,25.66
2025-07-27,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1552,39830.51,0,25.66
2025-07-28,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1900,48761.58,0,25.66
2025-07-29,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1826,46862.44,0,25.66
2025-07-30,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1998,51276.65,0,25.66
2025-07-31,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1885,48376.62,0,25.66
2025-08-01,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1684,43218.15,1,25.66
2025-08-02,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1581,40574.76,0,25.66
2025-08-03,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1398,35878.25,0,25.66
2025-08-04,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1813,46528.81,0,25.66
2025-08-05,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1791,45964.2,0,25.66
2025-08-06,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2121,54433.32,0,25.66
2025-08-07,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2128,54612.96,1,25.66
2025-08-08,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1586,40703.08,0,25.66
2025-08-09,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1748,44860.65,0,25.66
2025-08-10,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1516,38906.6,0,25.66
2025-08-11,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2222,57025.38,1,25.66
2025-08-12,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1979,50789.03,0,25.66
2025-08-13,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1886,48402.28,0,25.66
2025-08-14,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1651,42371.24,0,25.66
2025-08-15,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1864,47837.67,0,25.66
2025-08-16,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1664,42704.87,0,25.66
2025-08-17,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1534,39368.56,0,25.66
2025-08-18,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1809,46426.15,0,25.66
2025-08-19,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2068,53073.13,0,25.66
2025-08-20,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1967,50481.06,0,25.66
2025-08-21,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1890,48504.94,0,25.66
2025-08-22,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2158,55382.88,1,25.66
2025-08-23,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1803,46272.17,0,25.66
2025-08-24,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1625,41703.98,0,25.66
2025-08-25,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1590,40805.74,0,25.66
2025-08-26,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1720,44142.06,0,25.66
2025-08-27,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1848,47427.05,0,25.66
2025-08-28,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1721,44167.72,0,25.66
2025-08-29,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1477,37905.71,0,25.66
2025-08-30,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1849,47452.71,0,25.66
2025-08-31,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1715,44013.74,0,25.66
2025-09-01,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1711,43911.08,0,25.66
2025-09-02,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1922,49326.18,0,25.66
2025-09-03,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1682,43166.83,0,25.66
2025-09-04,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2039,52328.87,0,25.66
2025-09-05,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1445,37084.46,0,25.66
2025-09-06,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1682,43166.83,0,25.66
2025-09-07,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1408,36134.89,0,25.66
2025-09-08,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1733,44475.69,0,25.66
2025-09-09,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2491,63928.99,1,25.66
2025-09-10,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1711,43911.08,0,25.66
2025-09-11,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1850,47478.38,0,25.66
2025-09-12,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1804,46297.83,0,25.66
2025-09-13,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1681,43141.16,0,25.66
2025-09-14,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1666,42756.2,0,25.66
2025-09-15,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1869,47965.99,0,25.66
2025-09-16,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1845,47350.06,0,25.66
2025-09-17,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2280,58513.89,0,25.66
2025-09-18,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1636,41986.28,0,25.66
2025-09-19,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1883,48325.29,0,25.66
2025-09-20,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1651,42371.24,0,25.66
2025-09-21,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1744,44757.99,0,25.66
2025-09-22,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1918,49223.53,0,25.66
2025-09-23,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2032,52149.22,0,25.66
2025-09-24,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1853,47555.37,0,25.66
2025-09-25,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1841,47247.4,0,25.66
2025-09-26,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1528,39214.57,0,25.66
2025-09-27,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1593,40882.73,0,25.66
2025-09-28,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1710,43885.42,0,25.66
2025-09-29,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1897,48684.58,0,25.66
2025-09-30,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2013,51661.61,0,25.66
2025-10-01,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2003,51404.97,1,25.66
2025-10-02,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1805,46323.5,0,25.66
2025-10-03,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1642,42140.27,0,25.66
2025-10-04,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1465,37597.74,0,25.66
2025-10-05,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1561,40061.48,0,25.66
2025-10-06,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1815,46580.14,0,25.66
2025-10-07,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2179,55921.83,0,25.66
2025-10-08,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1842,47273.06,0,25.66
2025-10-09,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1725,44270.38,0,25.66
2025-10-10,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1941,49813.8,1,25.66
2025-10-11,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1686,43269.48,0,25.66
2025-10-12,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1842,47273.06,0,25.66
2025-10-13,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1808,46400.49,0,25.66
2025-10-14,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1737,44578.35,0,25.66
2025-10-15,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1803,46272.17,0,25.66
2025-10-16,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2264,58103.27,1,25.66
2025-10-17,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1884,48350.95,0,25.66
2025-10-18,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1886,48402.28,0,25.66
2025-10-19,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1786,45835.88,1,25.66
2025-10-20,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2165,55562.53,1,25.66
2025-10-21,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1808,46400.49,0,25.66
2025-10-22,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1862,47786.34,0,25.66
2025-10-23,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1758,45117.29,0,25.66
2025-10-24,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1704,43731.43,0,25.66
2025-10-25,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1536,39419.88,0,25.66
2025-10-26,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2023,51918.25,0,25.66
2025-10-27,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2069,53098.79,1,25.66
2025-10-28,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2133,54741.28,0,25.66
2025-10-29,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1907,48941.22,0,25.66
2025-10-30,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2257,57923.62,0,25.66
2025-10-31,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2114,54253.67,1,25.66
2025-11-01,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2073,53201.45,1,25.66
2025-11-02,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1614,41421.68,0,25.66
2025-11-03,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1982,50866.02,0,25.66
2025-11-04,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2386,61234.27,1,25.66
2025-11-05,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1958,50250.09,0,25.66
2025-11-06,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1755,45040.3,0,25.66
2025-11-07,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1728,44347.37,0,25.66
2025-11-08,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1620,41575.66,0,25.66
2025-11-09,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1817,46631.46,0,25.66
2025-11-10,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1810,46451.82,0,25.66
2025-11-11,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1683,43192.49,0,25.66
2025-11-12,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2130,54664.29,0,25.66
2025-11-13,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2126,54561.64,0,25.66
2025-11-14,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1532,39317.23,0,25.66
2025-11-15,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1909,48992.55,0,25.66
2025-11-16,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1895,48633.26,0,25.66
2025-11-17,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2059,52842.15,1,25.66
2025-11-18,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1817,46631.46,0,25.66
2025-11-19,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2203,56537.76,0,25.66
2025-11-20,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1721,44167.72,0,25.66
2025-11-21,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1678,43064.17,0,25.66
2025-11-22,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1497,38418.99,0,25.66
2025-11-23,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1711,43911.08,0,25.66
2025-11-24,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2073,53201.45,0,25.66
2025-11-25,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2062,52919.14,0,25.66
2025-11-26,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2204,56563.43,0,25.66
2025-11-27,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1884,48350.95,0,25.66
2025-11-28,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1792,45989.87,0,25.66
2025-11-29,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1514,38855.28,0,25.66
2025-11-30,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1702,43680.11,0,25.66
2025-12-01,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1750,44911.98,0,25.66
2025-12-02,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1982,50866.02,0,25.66
2025-12-03,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2007,51507.62,0,25.66
2025-12-04,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1896,48658.92,0,25.66
2025-12-05,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2085,53509.41,0,25.66
2025-12-06,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1922,49326.18,0,25.66
2025-12-07,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1915,49146.54,0,25.66
2025-12-08,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2135,54792.61,0,25.66
2025-12-09,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2243,57564.32,0,25.66
2025-12-10,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2047,52534.18,0,25.66
2025-12-11,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1931,49557.16,0,25.66
2025-12-12,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1823,46785.45,0,25.66
2025-12-13,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1660,42602.22,0,25.66
2025-12-14,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1582,40600.43,0,25.66
2025-12-15,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2247,57666.98,1,25.66
2025-12-16,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2071,53150.12,1,25.66
2025-12-17,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2080,53381.09,0,25.66
2025-12-18,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1801,46220.84,0,25.66
2025-12-19,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1783,45758.89,0,25.66
2025-12-20,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1720,44142.06,0,25.66
2025-12-21,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1682,43166.83,0,25.66
2025-12-22,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1632,41883.63,0,25.66
2025-12-23,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1834,47067.75,0,25.66
2025-12-24,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2139,54895.27,0,25.66
2025-12-25,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2198,56409.44,1,25.66
2025-12-26,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1881,48273.96,0,25.66
2025-12-27,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1701,43654.44,0,25.66
2025-12-28,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1709,43859.75,0,25.66
2025-12-29,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1937,49711.14,0,25.66
2025-12-30,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2254,57846.63,1,25.66
2025-12-31,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2504,64262.62,1,25.66
2026-01-01,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1903,48838.57,0,25.66
2026-01-02,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2172,55742.18,0,25.66
2026-01-03,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1550,39779.18,0,25.66
2026-01-04,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1692,43423.47,0,25.66
2026-01-05,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1842,47273.06,0,25.66
2026-01-06,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1819,46682.79,0,25.66
2026-01-07,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2197,56383.78,0,25.66
2026-01-08,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1907,48941.22,0,25.66
2026-01-09,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1467,37649.07,0,25.66
2026-01-10,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1805,46323.5,0,25.66
2026-01-11,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1658,42550.89,0,25.66
2026-01-12,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1880,48248.3,0,25.66
2026-01-13,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2156,55331.56,0,25.66
2026-01-14,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,2022,51892.58,0,25.66
2026-01-15,MX-SLP,SKU-danone-familiar-con-trozos-de-mango,1922,49326.18,0,25.66
2025-07-20,MX-SLP,SKU-danone-familiar-miel-y-granola,8686,118135.27,0,13.6
2025-07-21,MX-SLP,SKU-danone-familiar-miel-y-granola,9503,129247.0,0,13.6
2025-07-22,MX-SLP,SKU-danone-familiar-miel-y-granola,8879,120760.2,0,13.6
2025-07-23,MX-SLP,SKU-danone-familiar-miel-y-granola,13707,186424.15,1,13.6
2025-07-24,MX-SLP,SKU-danone-familiar-miel-y-granola,8908,121154.61,0,13.6
2025-07-25,MX-SLP,SKU-danone-familiar-miel-y-granola,8245,112137.38,0,13.6
2025-07-26,MX-SLP,SKU-danone-familiar-miel-y-granola,7932,107880.38,0,13.6
2025-07-27,MX-SLP,SKU-danone-familiar-miel-y-granola,7766,105622.67,0,13.6
2025-07-28,MX-SLP,SKU-danone-familiar-miel-y-granola,11186,152136.9,1,13.6
2025-07-29,MX-SLP,SKU-danone-familiar-miel-y-granola,10104,137420.99,0,13.6
2025-07-30,MX-SLP,SKU-danone-familiar-miel-y-granola,8367,113796.66,0,13.6
2025-07-31,MX-SLP,SKU-danone-familiar-miel-y-granola,8292,112776.61,0,13.6
2025-08-01,MX-SLP,SKU-danone-familiar-miel-y-granola,8755,119073.71,0,13.6
2025-08-02,MX-SLP,SKU-danone-familiar-miel-y-granola,7791,105962.69,0,13.6
2025-08-03,MX-SLP,SKU-danone-familiar-miel-y-granola,8638,117482.44,0,13.6
2025-08-04,MX-SLP,SKU-danone-familiar-miel-y-granola,8929,121440.23,0,13.6
2025-08-05,MX-SLP,SKU-danone-familiar-miel-y-granola,8360,113701.46,0,13.6
2025-08-06,MX-SLP,SKU-danone-familiar-miel-y-granola,9573,130199.05,0,13.6
2025-08-07,MX-SLP,SKU-danone-familiar-miel-y-granola,9441,128403.76,0,13.6
2025-08-08,MX-SLP,SKU-danone-familiar-miel-y-granola,8456,115007.12,0,13.6
2025-08-09,MX-SLP,SKU-danone-familiar-miel-y-granola,7536,102494.52,0,13.6
2025-08-10,MX-SLP,SKU-danone-familiar-miel-y-granola,7821,106370.7,0,13.6
2025-08-11,MX-SLP,SKU-danone-familiar-miel-y-granola,8285,112681.41,0,13.6
2025-08-12,MX-SLP,SKU-danone-familiar-miel-y-granola,8359,113687.86,0,13.6
2025-08-13,MX-SLP,SKU-danone-familiar-miel-y-granola,8403,114286.28,0,13.6
2025-08-14,MX-SLP,SKU-danone-familiar-miel-y-granola,9329,126880.49,0,13.6
2025-08-15,MX-SLP,SKU-danone-familiar-miel-y-granola,7715,104929.04,0,13.6
2025-08-16,MX-SLP,SKU-danone-familiar-miel-y-granola,8184,111307.74,0,13.6
2025-08-17,MX-SLP,SKU-danone-familiar-miel-y-granola,7609,103487.37,0,13.6
2025-08-18,MX-SLP,SKU-danone-familiar-miel-y-granola,10346,140712.35,1,13.6
2025-08-19,MX-SLP,SKU-danone-familiar-miel-y-granola,9038,122922.7,0,13.6
2025-08-20,MX-SLP,SKU-danone-familiar-miel-y-granola,11102,150994.45,0,13.6
2025-08-21,MX-SLP,SKU-danone-familiar-miel-y-granola,8970,121997.85,0,13.6
2025-08-22,MX-SLP,SKU-danone-familiar-miel-y-granola,8715,118529.69,0,13.6
2025-08-23,MX-SLP,SKU-danone-familiar-miel-y-granola,7922,107744.37,0,13.6
2025-08-24,MX-SLP,SKU-danone-familiar-miel-y-granola,7086,96374.23,0,13.6
2025-08-25,MX-SLP,SKU-danone-familiar-miel-y-granola,9663,131423.11,0,13.6
2025-08-26,MX-SLP,SKU-danone-familiar-miel-y-granola,9150,124445.97,0,13.6
2025-08-27,MX-SLP,SKU-danone-familiar-miel-y-granola,11345,154299.4,1,13.6
2025-08-28,MX-SLP,SKU-danone-familiar-miel-y-granola,8662,117808.85,0,13.6
2025-08-29,MX-SLP,SKU-danone-familiar-miel-y-granola,8143,110750.11,0,13.6
2025-08-30,MX-SLP,SKU-danone-familiar-miel-y-granola,8279,112599.8,0,13.6
2025-08-31,MX-SLP,SKU-danone-familiar-miel-y-granola,7542,102576.12,0,13.6
2025-09-01,MX-SLP,SKU-danone-familiar-miel-y-granola,10466,142344.43,0,13.6
2025-09-02,MX-SLP,SKU-danone-familiar-miel-y-granola,8628,117346.43,0,13.6
2025-09-03,MX-SLP,SKU-danone-familiar-miel-y-granola,9958,135435.3,0,13.6
2025-09-04,MX-SLP,SKU-danone-familiar-miel-y-granola,7599,103351.36,0,13.6
2025-09-05,MX-SLP,SKU-danone-familiar-miel-y-granola,8191,111402.95,0,13.6
2025-09-06,MX-SLP,SKU-danone-familiar-miel-y-granola,8033,109254.04,0,13.6
2025-09-07,MX-SLP,SKU-danone-familiar-miel-y-granola,7256,98686.34,0,13.6
2025-09-08,MX-SLP,SKU-danone-familiar-miel-y-granola,12915,175652.43,1,13.6
2025-09-09,MX-SLP,SKU-danone-familiar-miel-y-granola,9644,131164.69,0,13.6
2025-09-10,MX-SLP,SKU-danone-familiar-miel-y-granola,9244,125724.43,0,13.6
2025-09-11,MX-SLP,SKU-danone-familiar-miel-y-granola,9322,126785.28,0,13.6
2025-09-12,MX-SLP,SKU-danone-familiar-miel-y-granola,7874,107091.54,0,13.6
2025-09-13,MX-SLP,SKU-danone-familiar-miel-y-granola,8578,116666.4,0,13.6
2025-09-14,MX-SLP,SKU-danone-familiar-miel-y-granola,8610,117101.62,0,13.6
2025-09-15,MX-SLP,SKU-danone-familiar-miel-y-granola,8896,120991.41,0,13.6
2025-09-16,MX-SLP,SKU-danone-familiar-miel-y-granola,9768,132851.18,0,13.6
2025-09-17,MX-SLP,SKU-danone-familiar-miel-y-granola,8358,113674.26,0,13.6
2025-09-18,MX-SLP,SKU-danone-familiar-miel-y-granola,10067,136917.77,0,13.6
2025-09-19,MX-SLP,SKU-danone-familiar-miel-y-granola,8193,111430.15,0,13.6
2025-09-20,MX-SLP,SKU-danone-familiar-miel-y-granola,8430,114653.5,0,13.6
2025-09-21,MX-SLP,SKU-danone-familiar-miel-y-granola,8434,114707.9,0,13.6
2025-09-22,MX-SLP,SKU-danone-familiar-miel-y-granola,9328,126866.89,0,13.6
2025-09-23,MX-SLP,SKU-danone-familiar-miel-y-granola,8524,115931.96,0,13.6
2025-09-24,MX-SLP,SKU-danone-familiar-miel-y-granola,8772,119304.93,0,13.6
2025-09-25,MX-SLP,SKU-danone-familiar-miel-y-granola,10621,144452.53,0,13.6
2025-09-26,MX-SLP,SKU-danone-familiar-miel-y-granola,7249,98591.13,0,13.6
2025-09-27,MX-SLP,SKU-danone-familiar-miel-y-granola,7101,96578.23,0,13.6
2025-09-28,MX-SLP,SKU-danone-familiar-miel-y-granola,10642,144738.15,1,13.6
2025-09-29,MX-SLP,SKU-danone-familiar-miel-y-granola,8654,117700.05,0,13.6
2025-09-30,MX-SLP,SKU-danone-familiar-miel-y-granola,8895,120977.81,0,13.6
2025-10-01,MX-SLP,SKU-danone-familiar-miel-y-granola,9928,135027.28,0,13.6
2025-10-02,MX-SLP,SKU-danone-familiar-miel-y-granola,9643,131151.09,0,13.6
2025-10-03,MX-SLP,SKU-danone-familiar-miel-y-granola,8233,111974.17,0,13.6
2025-10-04,MX-SLP,SKU-danone-familiar-miel-y-granola,7611,103514.57,0,13.6
2025-10-05,MX-SLP,SKU-danone-familiar-miel-y-granola,10577,143854.1,1,13.6
2025-10-06,MX-SLP,SKU-danone-familiar-miel-y-granola,8273,112518.2,0,13.6
2025-10-07,MX-SLP,SKU-danone-familiar-miel-y-granola,8027,109172.44,0,13.6
2025-10-08,MX-SLP,SKU-danone-familiar-miel-y-granola,9682,131681.52,0,13.6
2025-10-09,MX-SLP,SKU-danone-familiar-miel-y-granola,9537,129709.42,0,13.6
2025-10-10,MX-SLP,SKU-danone-familiar-miel-y-granola,8137,110668.51,0,13.6
2025-10-11,MX-SLP,SKU-danone-familiar-miel-y-granola,6363,86540.95,0,13.6
2025-10-12,MX-SLP,SKU-danone-familiar-miel-y-granola,10103,137407.39,1,13.6
2025-10-13,MX-SLP,SKU-danone-familiar-miel-y-granola,12316,167505.64,1,13.6
2025-10-14,MX-SLP,SKU-danone-familiar-miel-y-granola,8213,111702.16,0,13.6
2025-10-15,MX-SLP,SKU-danone-familiar-miel-y-granola,9972,135625.71,0,13.6
2025-10-16,MX-SLP,SKU-danone-familiar-miel-y-granola,11551,157101.14,1,13.6
2025-10-17,MX-SLP,SKU-danone-familiar-miel-y-granola,8219,111783.76,0,13.6
2025-10-18,MX-SLP,SKU-danone-familiar-miel-y-granola,7339,99815.19,0,13.6
2025-10-19,MX-SLP,SKU-danone-familiar-miel-y-granola,7210,98060.71,0,13.6
2025-10-20,MX-SLP,SKU-danone-familiar-miel-y-granola,9589,130416.66,0,13.6
2025-10-21,MX-SLP,SKU-danone-familiar-miel-y-granola,9878,134347.25,0,13.6
2025-10-22,MX-SLP,SKU-danone-familiar-miel-y-granola,9925,134986.48,0,13.6
2025-10-23,MX-SLP,SKU-danone-familiar-miel-y-granola,9624,130892.68,0,13.6
2025-10-24,MX-SLP,SKU-danone-familiar-miel-y-granola,8555,116353.58,0,13.6
2025-10-25,MX-SLP,SKU-danone-familiar-miel-y-granola,8345,113497.45,0,13.6
2025-10-26,MX-SLP,SKU-danone-familiar-miel-y-granola,7503,102045.7,0,13.6
2025-10-27,MX-SLP,SKU-danone-familiar-miel-y-granola,9542,129777.43,0,13.6
2025-10-28,MX-SLP,SKU-danone-familiar-miel-y-granola,13634,185431.3,1,13.6
2025-10-29,MX-SLP,SKU-danone-familiar-miel-y-granola,9717,132157.54,0,13.6
2025-10-30,MX-SLP,SKU-danone-familiar-miel-y-granola,8758,119114.52,0,13.6
2025-10-31,MX-SLP,SKU-danone-familiar-miel-y-granola,7413,100821.64,0,13.6
2025-11-01,MX-SLP,SKU-danone-familiar-miel-y-granola,7894,107363.55,0,13.6
2025-11-02,MX-SLP,SKU-danone-familiar-miel-y-granola,8984,122188.26,0,13.6
2025-11-03,MX-SLP,SKU-danone-familiar-miel-y-granola,7790,105949.08,0,13.6
