date,plant_id,sku_id,opening_stock_units,production_units,inbound_transfers_units,outbound_transfers_units,sales_units,scrap_units,closing_stock_units,stockout_flag
2026-01-09,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4592,838,87,126,830,2,4559,0
2026-01-10,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4559,854,31,4,768,6,4666,0
2026-01-11,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4666,810,166,60,775,1,4806,0
2026-01-12,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4806,609,190,134,759,7,4705,0
2026-01-13,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4705,854,155,43,984,8,4679,0
2026-01-14,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4679,911,204,106,943,2,4743,0
2026-01-15,MX-VMX,SKU-danone-familiar-coco-y-nuez-con-cereal,4743,671,234,64,940,2,4642,0
2025-07-20,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,156396,5391,1094,542,6938,8,155393,0
2025-07-21,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,155393,7947,1905,1202,7917,44,156082,0
2025-07-22,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,156082,5794,834,711,8200,79,153720,0
2025-07-23,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,153720,7869,760,1195,8745,38,152371,0
2025-07-24,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,152371,9971,686,965,8822,74,153167,0
2025-07-25,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,153167,7310,641,1274,6651,49,153144,0
2025-07-26,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,153144,6052,1639,1079,7879,14,151863,0
2025-07-27,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,151863,5220,282,642,6723,48,149952,0
2025-07-28,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,149952,6818,125,465,7833,54,148543,0
2025-07-29,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,148543,7087,1201,781,9527,62,146461,0
2025-07-30,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,146461,7749,2001,1288,9057,75,145791,0
2025-07-31,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,145791,6461,578,260,8625,4,143941,0
2025-08-01,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143941,7696,406,487,6976,26,144554,0
2025-08-02,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,144554,6997,966,480,6666,17,145354,0
2025-08-03,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,145354,9494,246,799,10131,83,144081,0
2025-08-04,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,144081,8592,1362,1064,7690,17,145264,0
2025-08-05,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,145264,7789,612,1294,8363,31,143977,0
2025-08-06,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143977,7647,1666,594,9554,12,143130,0
2025-08-07,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143130,8153,1040,1021,7730,58,143514,0
2025-08-08,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143514,7565,1553,1108,7909,35,143580,0
2025-08-09,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143580,8290,392,1255,7335,17,143655,0
2025-08-10,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143655,8786,1014,78,9467,18,143892,0
2025-08-11,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143892,8345,595,8,7774,64,144986,0
2025-08-12,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,144986,9416,1148,773,8345,9,146423,0
2025-08-13,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,146423,9173,457,711,8145,78,147119,0
2025-08-14,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,147119,7939,200,278,8808,6,146166,0
2025-08-15,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,146166,6494,1271,581,7365,25,145960,0
2025-08-16,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,145960,6132,1508,1249,7915,26,144410,0
2025-08-17,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,144410,6890,356,96,7374,12,144174,0
2025-08-18,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,144174,5532,1331,848,7461,74,142654,0
2025-08-19,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,142654,9888,953,296,8627,42,144530,0
2025-08-20,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,144530,9564,1471,801,8664,60,146040,0
2025-08-21,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,146040,8973,822,249,11673,110,143803,0
2025-08-22,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143803,5976,391,1173,7588,72,141337,0
2025-08-23,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,141337,7366,2154,65,7219,51,143522,0
2025-08-24,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,143522,6586,812,380,8398,72,142070,0
2025-08-25,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,142070,6417,666,979,8524,63,139587,0
2025-08-26,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,139587,9447,1754,109,10013,0,140666,0
2025-08-27,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,140666,7396,1765,641,9909,38,139239,0
2025-08-28,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,139239,8122,280,750,10084,64,136743,0
2025-08-29,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,136743,6126,157,943,8480,36,133567,0
2025-08-30,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,133567,8886,1043,252,10549,2,132693,0
2025-08-31,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,132693,7291,705,521,8512,42,131614,0
2025-09-01,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,131614,9415,1953,230,8882,35,133835,0
2025-09-02,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,133835,6799,1393,450,9569,41,131967,0
2025-09-03,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,131967,6444,1819,948,8828,14,130440,0
2025-09-04,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,130440,5641,252,636,8030,65,127602,0
2025-09-05,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,127602,7857,1377,1034,7674,39,128089,0
2025-09-06,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,128089,6458,1801,717,6462,39,129130,0
2025-09-07,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,129130,8269,2005,589,8438,7,130370,0
2025-09-08,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,130370,8826,120,59,8084,15,131158,0
2025-09-09,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,131158,7218,1126,1134,9847,24,128497,0
2025-09-10,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,128497,5921,543,375,8195,70,126321,0
2025-09-11,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,126321,9358,320,374,9398,59,126168,0
2025-09-12,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,126168,5517,1465,1132,7621,66,124331,0
2025-09-13,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,124331,4883,1744,649,6721,33,123555,0
2025-09-14,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,123555,8308,881,924,8653,27,123140,0
2025-09-15,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,123140,9375,1998,165,9048,40,125260,0
2025-09-16,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,125260,6460,950,566,9120,66,122918,0
2025-09-17,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,122918,7873,1913,516,9160,50,122978,0
2025-09-18,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,122978,7348,336,851,8996,37,120778,0
2025-09-19,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,120778,10034,1313,633,10262,30,121200,0
2025-09-20,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,121200,5559,393,695,7050,20,119387,0
2025-09-21,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,119387,7079,1718,647,7440,35,120062,0
2025-09-22,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,120062,10894,811,38,9662,85,121982,0
2025-09-23,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,121982,8761,1289,1214,10938,81,119799,0
2025-09-24,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,119799,11102,913,594,10326,6,120888,0
2025-09-25,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,120888,9075,1606,685,9067,77,121740,0
2025-09-26,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,121740,5840,189,167,7795,67,119740,0
2025-09-27,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,119740,5552,156,1027,7081,49,117291,0
2025-09-28,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,117291,5617,1647,381,7278,2,116894,0
2025-09-29,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,116894,5740,261,1060,8021,31,113783,0
2025-09-30,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,113783,11700,1712,836,13450,118,112791,0
2025-10-01,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,112791,7507,358,1105,10556,101,108894,0
2025-10-02,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,108894,7742,79,14,9298,2,107401,0
2025-10-03,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,107401,7406,543,480,7432,27,107411,0
2025-10-04,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,107411,6608,388,676,8143,5,105583,0
2025-10-05,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105583,6904,905,376,7620,6,105390,0
2025-10-06,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105390,6948,1299,961,6980,37,105659,0
2025-10-07,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105659,8654,526,515,9307,49,104968,0
2025-10-08,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,104968,8029,1518,1205,10954,106,102250,0
2025-10-09,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,102250,8785,1746,214,8246,27,104294,0
2025-10-10,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,104294,8265,80,106,7927,50,104556,0
2025-10-11,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,104556,6565,1474,332,7332,5,104926,0
2025-10-12,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,104926,8354,1689,598,7784,68,106519,0
2025-10-13,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106519,6736,792,314,8417,7,105309,0
2025-10-14,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105309,7721,1276,575,7770,66,105895,0
2025-10-15,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105895,9630,971,882,10444,3,105167,0
2025-10-16,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105167,6735,1799,168,8161,66,105306,0
2025-10-17,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105306,7399,1729,101,7508,52,106773,0
2025-10-18,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106773,7847,54,941,7471,36,106226,0
2025-10-19,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106226,5486,1396,312,7774,75,104947,0
2025-10-20,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,104947,10839,6,173,9507,48,106064,0
2025-10-21,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106064,9221,1364,933,9383,16,106317,0
2025-10-22,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106317,8164,1161,183,9779,79,105601,0
2025-10-23,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105601,9578,1471,430,9096,52,107072,0
2025-10-24,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,107072,5841,1294,64,8317,18,105808,0
2025-10-25,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105808,6768,1393,313,7900,10,105746,0
2025-10-26,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105746,6150,1620,505,6661,57,106293,0
2025-10-27,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106293,11935,1540,1045,10623,58,108042,0
2025-10-28,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,108042,9674,79,687,10086,53,106969,0
2025-10-29,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106969,11766,483,501,12364,117,106236,0
2025-10-30,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106236,8755,978,541,8081,63,107284,0
2025-10-31,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,107284,7456,1296,1127,8482,16,106411,0
2025-11-01,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106411,7640,2152,49,7391,2,108761,0
2025-11-02,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,108761,9339,958,237,9213,47,109561,0
2025-11-03,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,109561,8437,1128,1217,7663,43,110203,0
2025-11-04,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,110203,9669,1809,492,12337,74,108778,0
2025-11-05,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,108778,7349,917,224,8381,52,108387,0
2025-11-06,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,108387,7373,756,251,8755,29,107481,0
2025-11-07,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,107481,11142,2059,569,10417,78,109618,0
2025-11-08,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,109618,9370,546,172,8447,20,110895,0
2025-11-09,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,110895,10138,660,680,9211,88,111714,0
2025-11-10,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,111714,8312,790,1194,9092,9,110521,0
2025-11-11,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,110521,9502,930,1018,9329,43,110563,0
2025-11-12,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,110563,10410,929,200,9695,38,111969,0
2025-11-13,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,111969,7375,122,313,9718,40,109395,0
2025-11-14,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,109395,5636,1497,819,7431,59,108219,0
2025-11-15,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,108219,6733,816,853,8325,33,106557,0
2025-11-16,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106557,6657,748,643,7627,31,105661,0
2025-11-17,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105661,8926,2130,628,9434,73,106582,0
2025-11-18,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106582,9616,1202,956,9609,61,106774,0
2025-11-19,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,106774,6845,1609,1172,9372,75,104609,0
2025-11-20,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,104609,7523,1947,131,8640,32,105276,0
2025-11-21,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,105276,6226,775,53,8867,66,103291,0
2025-11-22,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,103291,7114,1187,766,8646,26,102154,0
2025-11-23,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,102154,6228,1189,309,7685,12,101565,0
2025-11-24,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,101565,8201,690,579,7924,72,101881,0
2025-11-25,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,101881,7515,138,556,9924,61,98993,0
2025-11-26,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,98993,7699,18,525,8466,40,97679,0
2025-11-27,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97679,9187,165,891,8159,32,97949,0
2025-11-28,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97949,8358,1423,509,7647,48,99526,0
2025-11-29,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,99526,6872,1548,1023,7628,52,99243,0
2025-11-30,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,99243,6252,75,179,7202,33,98156,0
2025-12-01,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,98156,7124,201,599,7396,21,97465,0
2025-12-02,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97465,6274,762,819,8587,66,95029,0
2025-12-03,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95029,10547,1101,122,10115,60,96380,0
2025-12-04,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96380,5944,917,853,8221,10,94157,0
2025-12-05,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,94157,8002,1452,1153,8168,17,94273,0
2025-12-06,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,94273,9790,742,502,9161,88,95054,0
2025-12-07,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95054,7494,1877,904,8070,33,95418,0
2025-12-08,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95418,6500,1063,484,9035,47,93415,0
2025-12-09,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,93415,9024,1159,869,8770,61,93898,0
2025-12-10,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,93898,11912,1402,1140,11337,34,94701,0
2025-12-11,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,94701,9465,1363,794,8796,16,95923,0
2025-12-12,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95923,8942,1298,234,8281,4,97644,0
2025-12-13,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97644,8088,609,384,8802,6,97149,0
2025-12-14,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97149,6420,2087,724,8020,42,96870,0
2025-12-15,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96870,8226,1659,875,8869,17,96994,0
2025-12-16,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96994,8623,1529,583,9317,50,97196,0
2025-12-17,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97196,6993,26,995,9495,73,93652,0
2025-12-18,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,93652,8833,1759,1012,9510,34,93688,0
2025-12-19,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,93688,8147,1023,25,8848,0,93985,0
2025-12-20,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,93985,8174,2110,979,7588,5,95697,0
2025-12-21,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95697,7474,1350,348,7675,37,96461,0
2025-12-22,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96461,5957,1010,349,8442,18,94619,0
2025-12-23,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,94619,9679,1452,1155,8502,12,96081,0
2025-12-24,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96081,6837,2000,363,8512,74,95969,0
2025-12-25,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95969,9808,81,196,9499,52,96111,0
2025-12-26,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96111,10182,1243,904,9151,61,97420,0
2025-12-27,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97420,6457,1789,947,8596,27,96096,0
2025-12-28,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96096,6031,1035,1028,6648,63,95423,0
2025-12-29,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95423,9491,1033,437,8740,20,96750,0
2025-12-30,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96750,8848,901,184,8770,4,97541,0
2025-12-31,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97541,9533,1884,428,9910,20,98600,0
2026-01-01,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,98600,8343,1624,45,9008,78,99436,0
2026-01-02,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,99436,10262,963,1093,8955,37,100576,0
2026-01-03,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,100576,6023,1084,229,8060,15,99379,0
2026-01-04,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,99379,7404,222,380,6999,25,99601,0
2026-01-05,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,99601,9163,1316,73,8262,23,101722,0
2026-01-06,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,101722,7043,1588,251,9666,21,100415,0
2026-01-07,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,100415,7476,1485,670,9912,26,98768,0
2026-01-08,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,98768,8779,1256,235,8309,1,100258,0
2026-01-09,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,100258,5578,722,101,7533,18,98906,0
2026-01-10,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,98906,5984,160,399,8145,41,96465,0
2026-01-11,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96465,6285,221,71,7356,14,95530,0
2026-01-12,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95530,7910,1442,1158,7795,71,95858,0
2026-01-13,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,95858,12422,36,140,11861,87,96228,0
2026-01-14,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,96228,10181,1320,470,9499,17,97743,0
2026-01-15,MX-VMX,SKU-danone-familiar-con-trozos-de-durazno,97743,8781,890,480,8743,41,98150,0
2025-07-20,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25508,1196,192,66,1210,3,25617,0
2025-07-21,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25617,1739,163,48,1520,10,25941,0
2025-07-22,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25941,2117,131,163,2040,17,25969,0
2025-07-23,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25969,1700,25,165,1584,6,25939,0
2025-07-24,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25939,1257,309,101,1681,14,25709,0
2025-07-25,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25709,1042,112,120,1075,10,25658,0
2025-07-26,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25658,1090,282,180,1113,4,25733,0
2025-07-27,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25733,950,338,185,1234,7,25595,0
2025-07-28,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25595,1639,212,129,1456,9,25852,0
2025-07-29,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25852,1750,108,64,1634,0,26012,0
2025-07-30,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26012,1830,91,45,1720,8,26160,0
2025-07-31,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26160,1596,207,175,1470,0,26318,0
2025-08-01,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26318,1156,249,59,1473,13,26178,0
2025-08-02,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26178,1210,243,3,1164,8,26456,0
2025-08-03,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26456,1246,60,122,1331,1,26308,0
2025-08-04,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26308,1282,66,2,1396,5,26253,0
2025-08-05,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26253,1847,179,200,2134,1,25944,0
2025-08-06,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25944,1194,156,72,1492,8,25722,0
2025-08-07,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25722,2134,145,64,2010,4,25923,0
2025-08-08,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25923,1519,32,101,1441,5,25927,0
2025-08-09,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25927,1561,188,72,1586,1,26017,0
2025-08-10,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26017,988,236,102,1299,10,25830,0
2025-08-11,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25830,1309,234,190,1173,0,26010,0
2025-08-12,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26010,1481,92,40,1573,4,25966,0
2025-08-13,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25966,1872,218,161,1752,8,26135,0
2025-08-14,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26135,1063,162,44,1297,12,26007,0
2025-08-15,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,26007,1372,21,207,1310,1,25882,0
2025-08-16,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25882,1778,131,113,1785,12,25881,0
2025-08-17,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25881,1064,35,136,1273,0,25571,0
2025-08-18,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25571,1117,3,153,1395,12,25131,0
2025-08-19,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,25131,1216,109,20,1438,0,24998,0
2025-08-20,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24998,1175,298,125,1458,0,24888,0
2025-08-21,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24888,1388,17,87,1425,13,24768,0
2025-08-22,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24768,1295,212,140,1319,1,24815,0
2025-08-23,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24815,833,129,39,1123,0,24615,0
2025-08-24,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24615,1074,172,10,1259,12,24580,0
2025-08-25,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24580,1613,256,183,1545,9,24712,0
2025-08-26,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24712,1282,168,41,1429,5,24687,0
2025-08-27,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24687,1435,174,38,1356,11,24891,0
2025-08-28,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24891,1401,207,201,1412,13,24873,0
2025-08-29,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24873,945,257,188,1235,10,24642,0
2025-08-30,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24642,1213,279,206,1103,3,24822,0
2025-08-31,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24822,983,26,171,1275,5,24380,0
2025-09-01,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24380,1052,235,0,1290,2,24375,0
2025-09-02,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24375,1218,73,71,1400,2,24193,0
2025-09-03,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,24193,1065,172,14,1518,10,23888,0
2025-09-04,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,23888,909,266,12,1250,12,23789,0
2025-09-05,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,23789,1299,104,63,1506,3,23620,0
2025-09-06,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,23620,1011,288,96,1297,1,23525,0
2025-09-07,MX-VMX,SKU-danone-familiar-con-trozos-de-fresa-y-mo,23525,1135,298,192,1063,0,23703,0
